,job_categorized
14686,0.598325322661
14166,2.80399348485
13205,-0.122543920979
11239,1.22751419651
7047,1.01016653896
11090,0.664281204939
12610,-0.402345330473
7247,0.101055972415
9390,0.984432415081
13263,0.945329927667
4708,0.657832994243
6730,1.23183183439
7195,1.37986689601
5195,1.19675437845
1459,0.342083875811
14726,0.67451849904
3441,-2.02375694119
5872,-0.275054046381
10165,0.75185244515
5653,0.889478634272
6794,0.607274669491
8201,1.41462789295
10158,0.984897543104
12437,0.872004867291
11377,0.361688514843
5762,0.829442854978
3827,0.262386822853
14842,1.03982989896
6515,0.110700062201
2673,0.878534103386
134,1.22467094913
5651,0.405402133165
12508,0.496294636208
7584,1.17170155482
14048,1.37619838579
2929,0.636288376321
10307,0.746172708654
11708,0.329674942924
799,1.11876012089
10770,1.12702728791
8658,0.0721015565544
11121,0.595554311028
427,1.26078034093
9412,1.32888964088
13386,0.706579795308
4925,2.21121329455
4015,0.349151262583
11216,0.340493195685
7306,1.32952398462
14015,0.405358639587
7918,2.02363920238
14475,0.591572144649
5425,1.09542649068
1255,-0.37140077685
6066,1.020934313
6422,1.12816356965
6810,0.515406643403
5768,1.0830930599
9015,0.30051517838
6087,1.92737878047
5766,2.11402837831
12829,0.874199002509
9803,0.0879207687278
3131,0.675837756615
2318,0.54526585584
1926,1.81906031356
8314,-0.051754156312
9228,0.115555699158
3037,1.36000994756
11376,0.561780446352
5440,1.28016768988
8886,0.611312382789
8674,0.68842701099
7501,0.559560831442
13916,0.816835827944
12959,-0.0998257260559
5437,0.681219077303
3694,-0.983054175136
11193,1.78202377851
13023,1.86956107826
3746,0.281149308474
10814,0.489367495853
13130,1.00403643172
12180,1.36173697894
8537,0.65471192897
4851,1.20977149736
7810,0.644049278035
381,0.730024521238
10347,1.16465112747
4245,0.590718414829
7472,0.031912773585
4073,1.00456241074
2788,0.918469872405
6625,-0.285040878261
0,1.02355222736
9267,0.258138710337
7814,-0.849281970641
3060,0.832295042358
8444,1.27524919003
2549,0.29359895253
12729,1.23896461135
9371,-0.285348418036
11606,0.221855965703
11683,0.666145931194
12055,0.465397080187
3503,0.795955191931
7856,-0.179088684022
5344,-0.167172730776
5800,0.873114213878
5665,1.31553318475
316,0.525728525845
2314,1.03947885656
6733,0.564661447184
12692,1.05586996913
9253,0.304621147342
2018,1.67899312273
3316,0.144139630365
4441,0.526022856671
12212,1.39783825098
3980,2.01453263116
5156,1.86035111222
5863,0.134383295795
5118,0.9962673378
6874,0.22592556943
4265,0.957969482766
6220,0.911192532472
7139,0.898371910301
9863,1.60298021512
6176,0.539481500316
8854,0.954476465067
9666,1.13208813103
4301,0.490380069209
11818,1.58860292729
5163,-0.505349464933
12458,0.468773991443
9535,-0.23367894058
10685,1.71864392597
216,1.08928666611
14815,0.196035504583
7078,1.29441386474
1851,0.346705917986
5261,0.106362356431
3448,1.03533946666
5912,0.969535818741
866,0.267614408965
8178,1.43067098968
43,1.82566425986
17,0.727077271274
5799,1.2303428083
9119,-0.289681228303
1883,1.75563021892
1694,1.45800625874
9978,1.03175184821
2372,2.02094315995
9671,0.80257916499
12516,1.44012196263
5769,1.25314017322
7603,3.94938339123
8620,-1.31006562625
4333,1.08951472195
12679,0.719670605756
8523,0.283890013103
5458,1.4617474304
3837,1.0884466512
13537,0.132610353878
6081,1.7696785498
14216,1.76575251427
14843,0.724563377647
6551,-0.127226791655
7881,0.718633567403
9205,1.12454375229
6442,0.256814279365
13958,0.193504399253
9406,0.844785377997
10317,0.815322810229
3305,1.83957276996
259,0.223418397761
10338,0.00433088995725
443,-0.0500473824803
12414,0.454240282385
11656,0.248265913373
7220,1.11667884911
532,0.553292133913
14493,0.0111493200275
7745,2.09492771056
5635,-0.0159037884667
12123,0.269215032448
9669,0.586375918441
14515,-0.481756907265
12760,1.23610599773
8889,0.738827112655
13769,0.401100504633
430,0.342294193927
11444,2.18348430657
4991,-0.603478702968
2328,0.514669507878
5431,0.805600096708
6145,0.448707491598
7222,1.31704586737
577,-0.548715002595
13944,0.809156675815
8115,0.836084833731
684,1.16629603881
5828,0.717340389806
7794,0.465893168349
7731,1.62809044436
6363,0.91715431489
3785,-0.00862409756498
10884,-0.434571498155
1698,0.844025861628
761,0.799656154026
11379,-0.010431265046
11926,-0.231129277522
796,0.265030313721
10251,1.20871448019
5847,1.08448641391
11952,0.309027884707
6913,1.06358310526
11669,1.71440910826
13945,-0.289567594046
12506,0.253040485193
12279,-0.649705762337
8965,1.12570724234
2546,0.59398413363
11086,0.240045366455
1941,1.24045054166
9232,-0.135491211194
13615,-0.0213787610178
7341,0.651722796826
10997,-1.81639496757
4256,0.672426509119
3068,0.245769070292
13049,2.25828044943
14224,-0.329908289912
1654,0.215419578155
7198,0.416533583434
4338,0.151959102939
9952,-0.0696905004746
11336,0.562208559819
591,0.551753963145
14366,-0.533021153758
13392,-1.33348558648
7076,0.78105070396
1041,0.884309502706
12427,2.0508051801
2392,-0.749692295007
2517,0.63146837881
2221,2.04427645935
12104,0.874272353309
11301,0.719806282027
13229,1.2128982519
3877,-0.570248996923
13948,0.653465863934
7281,-0.123678615316
4398,1.71123286027
12188,0.0850256256316
9571,-0.917768548168
7772,0.638150588896
9941,0.807501354269
12934,0.645194257561
960,-0.163412197268
9194,0.598653418054
7649,0.973187418591
13598,0.845210499688
12170,1.18506871911
883,0.465611747516
14387,0.538089085824
8810,1.1526103012
11032,2.01573019951
2481,0.966508829289
7145,1.43499614968
11108,0.760944590538
3703,0.383236059408
14770,-0.64544923576
11124,0.506852942236
14219,-1.94054270756
14947,-0.01520470828
1835,0.734672987053
4101,-0.018013066458
13010,1.76110413958
1805,-1.03126246829
4291,-0.1759922311
13225,0.54596922145
2450,0.641628674933
1594,0.500173607646
14671,1.81538416736
3540,0.551802248436
14929,-0.154456792558
6407,0.798709355543
8902,0.76138809729
12983,0.727587944458
7771,0.81940157931
14364,0.801827627762
1160,0.24652319762
3527,0.946698753962
5066,-0.0447654551012
12440,0.485686899363
13190,0.00647321761943
12012,1.67870986235
8109,1.45495323087
2154,0.956970345412
1458,0.0597627003642
1206,-0.648318726753
4982,0.72626288651
14111,1.34160645532
2742,1.5360370709
1071,0.682937457316
7363,0.972275338482
13346,0.57838742547
11219,1.07684715874
4397,0.520203533045
14090,-0.616442568395
8424,0.978038765531
11584,0.133139036366
11903,0.551696644682
14082,0.806290164033
7919,1.68565028404
1147,3.50217884929
10918,1.60690657268
7586,0.0875579480795
14613,0.905552169949
3772,0.228970316256
12835,-0.682114547463
13327,1.04456199388
1886,2.1241644241
623,-0.0790565388892
9845,-0.29586364365
1339,0.888550011657
14827,0.45867307024
4119,0.0673728059198
7775,0.70653387339
3080,0.837848762185
3794,-1.56060429674
1501,2.69520775143
4295,2.78557200954
5883,0.0723036455906
9332,0.947048523596
8187,0.892708963525
11603,0.53824862936
6817,0.797944878482
2532,0.527510408074
7110,0.84315281095
11650,2.43548660836
12311,-0.0261032096009
8023,1.27960563875
8608,0.304705914746
7765,1.77299316326
11298,0.97238800982
11759,-0.945821877356
5034,0.547092426928
11566,1.40670979102
1472,0.581491561174
13605,1.10906456959
11726,0.73007749542
849,0.862241531803
5478,1.50617311972
7558,0.907579542834
12847,0.942237187385
5948,-0.0248993449236
2210,0.475029292961
12664,0.647319273996
3526,0.971623560035
13443,1.43417848913
7439,0.533886183606
13450,1.08572090954
4153,-0.388967309607
8184,0.72469925243
3424,1.6342457142
414,-1.05269615165
5794,0.335915922432
8167,0.424936049033
6918,0.994003530575
13029,0.897298138308
11997,0.934331898303
2094,0.306582513301
5740,1.199710197
13967,0.00870723131035
14157,-0.601808169908
2340,0.966746176166
265,1.35136345166
9402,-0.692018003537
5165,-0.00483481624775
5990,1.02301465623
6306,0.350549990459
3542,-1.67558085826
6862,0.485276929427
5678,0.597629055193
14464,-0.130359825983
2142,0.805779367432
3851,-0.775620727243
11803,0.709093406946
1082,0.383708190726
1671,0.767710469393
13837,0.70615836586
7210,0.614304201292
12538,0.04212319998
1503,1.44745724327
1971,0.0687723297567
5312,0.923928393318
3798,0.383343290185
694,0.558277774752
3855,0.747018676604
11850,0.946165090297
10847,1.011407881
10881,4.23357177702
14093,-0.157731371801
6096,0.630581581965
3094,0.929952326146
8639,0.83424710424
6011,0.878012432597
5601,-0.553796854275
10495,1.20922063364
6454,0.575339174076
13391,0.0474523892159
3244,1.1537803275
3100,0.799672351294
8423,0.574066015155
3563,-0.0374117246511
5327,1.03058267429
5980,0.445544135685
11381,1.07820405577
13060,0.23544998536
12739,0.745335646801
8730,0.0542312387876
13790,0.531633166657
10031,0.0117294890515
13691,0.60084924726
9287,-0.0548982583592
11828,2.9047521048
11437,0.54502919359
3231,-0.135675521117
13265,-0.0733975049229
11972,0.530751102274
2484,0.624175779784
10791,0.266205970875
5349,0.541155314124
952,0.702815629282
13362,0.937108893178
9898,1.23495870875
3409,3.10401815922
5681,-2.01507034162
1718,0.348029925283
10297,0.248750171501
13990,1.07928428674
7695,0.140839922724
5683,0.0138567227179
9132,0.845601525008
10772,1.12967483851
5202,0.677020941431
12233,1.06009225117
2564,0.452285311358
1146,0.737214888537
1937,0.238019495754
12746,-0.758048747148
1031,0.932028077113
3884,-1.26018613015
5483,0.963927754639
5386,0.303694433792
5743,1.11897418621
14220,0.715873514946
8205,0.861985502741
3858,1.27708187742
96,2.68806525584
13524,2.73910178209
3130,-0.229782813681
2474,0.579893624023
3931,0.939980166067
2627,0.7163702968
3773,1.85138801052
5194,1.13132214911
2239,-0.606337959575
10372,0.195948363332
9801,-0.136381875046
5146,0.0845675768741
4896,0.845609765772
11033,1.16487352094
3027,1.06829239369
14697,1.24320743152
2389,0.678354318793
12127,0.989785004416
1592,1.56795488522
2391,0.473398599305
3082,0.247143983482
5224,1.28789417848
5711,0.289352887464
4461,-0.902343236248
10218,0.384394967057
10726,2.1630716194
14818,0.301091349647
11009,0.50736991447
14781,0.689390844072
2901,0.597233869863
4099,1.3589863649
12059,1.13948046497
12240,1.31568340383
2540,1.05087081925
10510,1.21492725083
8191,1.48782058898
13401,-1.48059922081
7945,1.09006121146
5846,0.560069327501
8631,0.342311095128
12280,1.12773720077
4184,-0.181138022329
12774,-0.163460965473
2576,2.56475068331
12114,0.394698300727
9584,0.122697314723
11119,0.823909873372
9258,1.13570018783
7571,0.335580326926
1281,0.4192003837
13217,0.57413827436
7746,0.591611137514
5687,0.993704096586
6451,0.63127672599
8379,0.889784628245
5404,0.0344946744009
6497,1.82490503793
10196,1.20585888425
12897,-1.04951376422
415,0.348997071982
7550,-0.0389224237045
13387,-0.215299803342
710,1.31152142021
6417,0.961400168624
3528,0.486132164691
2528,0.269753448273
14274,-0.362101113568
5277,0.797890159335
4959,0.26248565658
2893,-1.09054668773
11013,1.15113378547
14750,0.0358062729964
5749,1.17636201221
13780,0.943447710339
5180,0.837496863627
4091,0.801630012685
9799,0.195397556251
2888,0.103443651168
14882,-2.37089426332
1523,0.107166743935
9717,0.826826736807
7784,0.0816041149462
12293,0.238008030835
1406,-0.178541554238
9525,0.768688070626
5364,0.863418875898
11042,1.03877636095
10931,0.776539970577
6215,0.139392376111
1811,0.575250276114
14834,1.74963069555
8824,1.0520219714
11791,-0.351656916562
12423,0.310002512712
8020,1.03866492801
4339,0.194085151563
10610,0.452235401862
13668,0.322713589758
12962,0.726847592112
1486,0.414185440022
6259,0.545804015924
6482,0.152435757123
774,0.954138383295
1631,0.893785777395
9071,0.0894977820198
14794,1.47442095068
469,0.667918832911
6967,0.614710695321
9868,0.625362521329
6827,0.209968607478
14585,0.285063424811
10390,0.378026179758
14817,-0.101584208001
14608,0.463176774712
598,-0.403741362637
8768,0.0107373113905
8193,0.465993784756
6955,0.549180927856
1905,0.430082317409
4695,0.982462826945
7420,0.335159970461
7169,0.728017516074
7991,0.11363174877
9115,0.0488730916085
7802,0.600275107493
12881,-0.371062498722
12016,0.761733823934
9202,1.49921985214
11315,0.130935813877
11762,0.0607052924691
5028,0.655872141445
11142,-1.59125112845
5512,0.748231800159
12125,1.77386316115
8610,0.0364877430519
8904,0.594218875734
